date,observers,site_id,round,plot_id,transect_id,transect_section,sample_code,behaviour,caste,flower_code,flower_species,bee_code,bee_species,caught,photo_series,notes
2025-06-23,AH,lbf_ladnertrunk,2025_r3,p2,full-plot,net-floral,lbf_ladnertrunk__p2_full-plot_net-floral,foraging,m,,,boim,bombus_impatiens,n,,
2025-06-23,AH,lbf_ladnertrunk,2025_r3,d,full-plot,net-floral,lbf_ladnertrunk__ditch_full-plot_net-floral,foraging,,,,,,y,AH: 609',
2025-06-24,AH,gwb_neaves,2025_r3,d,full-plot,net-floral,gwb_neaves__ditch_full-plot_net-floral,foraging,m,ruar,rubus_armeniacus,,,y,AH: 6115,
2025-06-24,AH,gwb_neaves,2025_r3,d,full-plot,net-floral,gwb_neaves__ditch_full-plot_net-floral,flying,m,,,boru,bombus_rufocinctus,y,AD: 1684,
2025-06-24,AH,gwb_neaves,2025_r3,d,full-plot,net-floral,gwb_neaves__ditch_full-plot_net-floral,foraging,m,ruar,rubus_armeniacus,,,y,AH: 6129,
2025-06-24,AH,gwb_neaves,2025_r3,d,full-plot,net-floral,gwb_neaves__ditch_full-plot_net-floral,foraging,m,ruar,rubus_armeniacus,,,y,AD: 1714,
2025-06-24,AH,gwb_neaves,2025_r3,d,full-plot,net-floral,gwb_neaves__ditch_full-plot_net-floral,flying,q,,,,,n,,
2025-06-24,AH,gwb_neaves,2025_r3,d,full-plot,net-floral,gwb_neaves__ditch_full-plot_net-floral,flying,q,,,,,n,,
2025-06-24,AH,gwb_neaves,2025_r3,d,full-plot,net-floral,gwb_neaves__ditch_full-plot_net-floral,flying,q,,,,,n,,
2025-06-25,AH,avtar_168,2025_r3,d,full-plot,net-floral,avtar_168__ditch_full-plot_net-floral,flying,q,,,boim,bombus_impatiens,n,,
2025-06-25,AH,avtar_168,2025_r3,d,full-plot,net-floral,avtar_168__ditch_full-plot_net-floral,foraging,m,,,boru,bombus_rufocinctus,n,,
2025-06-25,AH,avtar_168,2025_r3,d,full-plot,net-floral,avtar_168__ditch_full-plot_net-floral,foraging,w,,,boru,bombus_rufocinctus,n,,
2025-06-27,AH,chong_68,2025_r3,d,full-plot,net-floral,chong_68__ditch_full-plot_net-floral,flying,q,,,boim,bombus_impatiens,n,,
2025-06-27,AH,chong_68,2025_r3,d,full-plot,net-floral,chong_68__ditch_full-plot_net-floral,foraging,w,vicr,vicia_cracca,,,n,,"might be BOIM as well, not listed on sheet "
2025-06-27,AH,bks_68,2025_r3,d,full-plot,net-floral,bks_68__ditch_full-plot_net-floral,flying,q,,,bone,bombus_nevadensis,y,AH: 6173,
2025-06-27,AH,bks_68,2025_r3,d,full-plot,net-floral,bks_68__ditch_full-plot_net-floral,foraging,q,vicr,vicia_cracca,boru,bombus_rufocinctus,n,,
2025-06-27,AH,chong_96,2025_r3,p2,full-plot,net-floral,chong_96__p2_full-plot_net-floral,flying,q,,,,,y,AH: 6187,
2025-06-27,AH,chong_96,2025_r3,p2,full-plot,net-floral,chong_96__p2_full-plot_net-floral,flying,q,,,bone,bombus_nevadensis,n,,
2025-06-27,AH,chong_96,2025_r3,d,full-plot,net-floral,chong_96__ditch_full-plot_net-floral,flying,w,,,boim,bombus_impatiens,n,,
2025-06-27,AH,chong_96,2025_r3,d,full-plot,net-floral,chong_96__ditch_full-plot_net-floral,flying,w,,,boim,bombus_impatiens,n,,
2025-06-27,AH,chong_96,2025_r3,d,full-plot,net-floral,chong_96__ditch_full-plot_net-floral,flying,w,,,boim,bombus_impatiens,n,,
2025-06-27,AH,chong_96,2025_r3,d,full-plot,net-floral,chong_96__ditch_full-plot_net-floral,flying,m,,,boim,bombus_impatiens,n,,
2025-06-27,AH,chong_96,2025_r3,d,full-plot,net-floral,chong_96__ditch_full-plot_net-floral,flying,m,,,boim,bombus_impatiens,n,,
2025-06-27,AH,chong_96,2025_r3,d,full-plot,net-floral,chong_96__ditch_full-plot_net-floral,flying,m,,,boim,bombus_impatiens,n,,
2025-06-27,AH,bks_96,2025_r3,p1,full-plot,net-floral,bks_96__p1_full-plot_net-floral,flying,m,,,boim,bombus_impatiens,n,,
2025-06-27,AH,bks_96,2025_r3,d,full-plot,net-floral,bks_96__ditch_full-plot_net-floral,flying,q,,,,,n,,
